asset_name,asset_category,description,model,serial_number,date_of_acquisition,age_at_time_of_acquisition,purchase_value,depreciation_percentage,lpo_number,dig_funder_name,project_name,acquisition_name,current_condition,date_of_disposal,comments
Monitor,Display Monitor,Lenovo Monitor D 19-10,Neo 50t,V9-0ARMLP,9/20/2023,2.61, -   ,20,PO-23-02843,LVCT Health,Stawisha,Purchase,Good ,,BRIGHT TECHNOLOGIES LIMITED
Monitor,Display Monitor,Lenovo Monitor D 19-10,D 19-10,V9-0ARMM1,9/20/2023,2.61, -   ,20,PO-23-02843,LVCT Health,Stawisha,Purchase,Good,,BRIGHT TECHNOLOGIES LIMITED
Monitor,Display Monitor,Hp monitor D19185AD0,D 19-10,V9-0ARNBA,9/20/2023,2.61, -   ,20,PO-23-02843,LVCT Health,Stawisha,Purchase,Good ,,BRIGHT TECHNOLOGIES LIMITED
Monitor,Display Monitor,Lenovo Monitor D 19-10,D 19-10,V9-0ARRV2,9/20/2023,2.61, -   ,20,PO-23-02843,LVCT Health,Stawisha,Purchase,Good,,BRIGHT TECHNOLOGIES LIMITED
Monitor,Display Monitor,Lenovo Monitor D 19-10,D 19-10,V90ARRV4,9/20/2023,2.61, -   ,20,PO-23-02843,LVCT Health,Stawisha,Purchase,Good,,BRIGHT TECHNOLOGIES LIMITED
Monitor,Display Monitor,Lenovo Monitor D 19-10,D 19-10,V9-0ARRVR,9/20/2023,2.61, -   ,20,PO-23-02843,LVCT Health,Stawisha,Purchase,Good ,,BRIGHT TECHNOLOGIES LIMITED
Monitor,Display Monitor,Lenovo Monitor D 19-10,Neo 50t,V9-0ARRWB,9/20/2023,2.61, -   ,20,PO-23-02843,LVCT Health,Stawisha,Purchase,Good,,BRIGHT TECHNOLOGIES LIMITED
Monitor,Display Monitor,Lenovo Monitor D 19-10,D 19-10,V9-0ARRWR,9/20/2023,2.61, -   ,20,PO-23-02843,LVCT Health,Stawisha,Purchase,Good,,BRIGHT TECHNOLOGIES LIMITED
Monitor,Display Monitor,Lenovo Monitor D 19-10,D 19-10,V9-0ARRX8,9/20/2023,2.61, -   ,20,PO-23-02843,LVCT Health,Stawisha,Purchase,Good,,BRIGHT TECHNOLOGIES LIMITED
Monitor,Display Monitor,Lenovo Monitor D 19-10,D 19-10,V9-0ARRX9,9/20/2023,2.61, -   ,20,PO-23-02843,LVCT Health,Stawisha,Purchase,Good,,BRIGHT TECHNOLOGIES LIMITED
Monitor,Display Monitor,Lenovo Monitor D 19-10,D 19-10,V9-0ARRY3,9/20/2023,2.61, -   ,20,PO-23-02843,LVCT Health,Stawisha,Purchase,Good,,BRIGHT TECHNOLOGIES LIMITED
Monitor,Display Monitor,Lenovo Monitor D 19-10,D 19-10,V90B7F,9/20/2023,2.61, -   ,20,PO-23-02843,LVCT Health,Stawisha,Purchase,Good ,,BRIGHT TECHNOLOGIES LIMITED
Monitor,Display Monitor,Lenovo Monitor D 19-10,D 19-10,V9-0B7F0C,9/20/2023,2.61, -   ,20,PO-23-02843,LVCT Health,Stawisha,Purchase,Good,,BRIGHT TECHNOLOGIES LIMITED
Monitor,Display Monitor,Lenovo Monitor D 19-10,D 19-10,V9-0B7F0D,9/20/2023,2.61, -   ,20,PO-23-02843,LVCT Health,Stawisha,Purchase,Good,,BRIGHT TECHNOLOGIES LIMITED
Monitor,Display Monitor,Lenovo Monitor D 19-10,Neo 50t,V9-0B7F0F,9/20/2023,2.61, -   ,20,PO-23-02843,LVCT Health,Stawisha,Purchase,Good,,BRIGHT TECHNOLOGIES LIMITED
Monitor,Display Monitor,Lenovo Monitor D 19-10,Neo 50t,V9-0B7F0H,9/20/2023,2.61, -   ,20,PO-23-02843,LVCT Health,Stawisha,Purchase,Good,,BRIGHT TECHNOLOGIES LIMITED
Monitor,Display Monitor,Lenovo Monitor D 19-10,Neo 50t,V9-0B7F0M,9/20/2023,2.61, -   ,20,PO-23-02843,LVCT Health,Stawisha,Purchase,Good ,,BRIGHT TECHNOLOGIES LIMITED
Monitor,Display Monitor,Lenovo Monitor,D 19-10,V9-0B7F14,9/20/2023,2.61, -   ,20,PO-23-02843,LVCT Health,Stawisha,Purchase,Faulty,,BRIGHT TECHNOLOGIES LIMITED
Monitor,Display Monitor,Lenovo Monitor D 19-10,D 19-10,V9-0B7F18,9/20/2023,2.61, -   ,20,PO-23-02843,LVCT Health,Stawisha,Purchase,Good,,BRIGHT TECHNOLOGIES LIMITED
Monitor,Display Monitor,Lenovo Monitor D 19-10,D 19-10,V9-0B7F19,9/20/2023,2.61, -   ,20,PO-23-02843,LVCT Health,Stawisha,Purchase,Good,,BRIGHT TECHNOLOGIES LIMITED
Monitor,Display Monitor,Lenovo Monitor D 19-10,D 19-10,V9-0B7F1A,9/20/2023,2.61, -   ,20,PO-23-02843,LVCT Health,Stawisha,Purchase,Good,,BRIGHT TECHNOLOGIES LIMITED
Monitor,Display Monitor,Lenovo Monitor D 19-10,Neo 50t,V9-0B7F1B,9/20/2023,2.61, -   ,20,PO-23-02843,LVCT Health,Stawisha,Purchase,Good,,BRIGHT TECHNOLOGIES LIMITED
Monitor,Display Monitor,Lenovo Monitor,Neo 50t,V9-0B7F1C,9/20/2023,2.61, -   ,20,PO-23-02843,LVCT Health,Stawisha,Purchase,Good,,BRIGHT TECHNOLOGIES LIMITED
Monitor,Display Monitor,Lenovo Monitor D 19-10,D 19-10,V9-0B7F1D,9/20/2023,2.61, -   ,20,PO-23-02843,LVCT Health,Stawisha,Purchase,Good,,BRIGHT TECHNOLOGIES LIMITED
Monitor,Display Monitor,Lenovo Monitor D 19-10,Neo 50t,V9-0B7F1E,9/20/2023,2.61, -   ,20,PO-23-02843,LVCT Health,Stawisha,Purchase,Good,,BRIGHT TECHNOLOGIES LIMITED
Monitor,Display Monitor,Lenovo Monitor D 19-10,D 19-10,V9-0B7F1F,9/20/2023,2.61, -   ,20,PO-23-02843,LVCT Health,Stawisha,Purchase,Good,,BRIGHT TECHNOLOGIES LIMITED
Monitor,Display Monitor,Lenovo Monitor D 19-10,Neo 50t,V9-0B7F1G,9/20/2023,2.61, -   ,20,PO-23-02843,LVCT Health,Stawisha,Purchase,Good,,BRIGHT TECHNOLOGIES LIMITED
Monitor,Display Monitor,Lenovo Monitor D 19-10,D 19-10,V9-0B7F1H,9/20/2023,2.61, -   ,20,PO-23-02843,LVCT Health,Stawisha,Purchase,Good,,BRIGHT TECHNOLOGIES LIMITED
Monitor,Display Monitor,Lenovo Monitor D 19-10,D 19-10,V9-0B7F1K,9/20/2023,2.61, -   ,20,PO-23-02843,LVCT Health,Stawisha,Purchase,Good,,BRIGHT TECHNOLOGIES LIMITED
Monitor,Display Monitor,Lenovo Monitor D 19-10,D 19-10,V9-0B7F1M,9/20/2023,2.61, -   ,20,PO-23-02843,LVCT Health,Stawisha,Purchase,Good,,BRIGHT TECHNOLOGIES LIMITED
Monitor,Display Monitor,Lenovo Monitor D 19-10,D 19-10,V9-0B7F1R,9/20/2023,2.61, -   ,20,PO-23-02843,LVCT Health,Stawisha,Purchase,Good,,BRIGHT TECHNOLOGIES LIMITED
Monitor,Display Monitor,Lenovo Monitor D 19-10,Neo 50t,V9-0B7F1T,9/20/2023,2.61, -   ,20,PO-23-02843,LVCT Health,Stawisha,Purchase,Faulty,,BRIGHT TECHNOLOGIES LIMITED
Monitor,Display Monitor,Lenovo Monitor D 19-10,D 19-10,V9-0B7F1V,9/20/2023,2.61, -   ,20,PO-23-02843,LVCT Health,Stawisha,Purchase,Good,,BRIGHT TECHNOLOGIES LIMITED
Monitor,Display Monitor,Lenovo Monitor D 19-10,D 19-10,V9-0B7FOL,9/20/2023,2.61, -   ,20,PO-23-02843,LVCT Health,Stawisha,Purchase,Good,,BRIGHT TECHNOLOGIES LIMITED
Monitor,Display Monitor,Lenovo Monitor D 19-10,D 19-10,V9-0B7FON,9/20/2023,2.61, -   ,20,PO-23-02843,LVCT Health,Stawisha,Purchase,Good,,BRIGHT TECHNOLOGIES LIMITED
Monitor,Display Monitor,Lenovo Monitor D 19-10,Neo 50t,V90B7G69,9/20/2023,2.61, -   ,20,PO-23-02843,LVCT Health,Stawisha,Purchase,Good,,BRIGHT TECHNOLOGIES LIMITED
Monitor,Display Monitor,Lenovo Monitor D 19-10,Neo 50t,V9-0B7G74,9/20/2023,2.61, -   ,20,PO-23-02843,LVCT Health,Stawisha,Purchase,Good,,BRIGHT TECHNOLOGIES LIMITED
Monitor,Display Monitor,Lenovo Monitor D 19-10,D 19-10,V9-0B7G75,9/20/2023,2.61, -   ,20,PO-23-02843,LVCT Health,Stawisha,Purchase,Good,,BRIGHT TECHNOLOGIES LIMITED
Monitor,Display Monitor,Lenovo Monitor D 19-10,D 19-10,V9-0B7GB4,9/20/2023,2.61, -   ,20,PO-23-02843,LVCT Health,Stawisha,Purchase,Good,,BRIGHT TECHNOLOGIES LIMITED
Monitor,Display Monitor,Lenovo Monitor D 19-10,Neo 50t,V9-0B7GN7,9/20/2023,2.61, -   ,20,PO-23-02843,LVCT Health,Stawisha,Purchase,Good,,BRIGHT TECHNOLOGIES LIMITED
Monitor,Display Monitor,Lenovo Monitor D 19-10,D 19-10,V9-0BAE43,9/20/2023,2.61, -   ,20,PO-23-02843,LVCT Health,Stawisha,Purchase,Good,,BRIGHT TECHNOLOGIES LIMITED
Monitor,Display Monitor,Lenovo Monitor D 19-10,D 19-10,V9-0BAE45,9/20/2023,2.61, -   ,20,PO-23-02843,LVCT Health,Stawisha,Purchase,Good,,BRIGHT TECHNOLOGIES LIMITED
Monitor,Display Monitor,Lenovo Monitor D 19-10,D 19-10,V9-0BAE46,9/20/2023,2.61, -   ,20,PO-23-02843,LVCT Health,Stawisha,Purchase,Good,,BRIGHT TECHNOLOGIES LIMITED
Monitor,Display Monitor,Lenovo Monitor D 19-10,Neo 50t,V9-0BAE47,9/20/2023,2.61, -   ,20,PO-23-02843,LVCT Health,Stawisha,Purchase,Good,,BRIGHT TECHNOLOGIES LIMITED
Monitor,Display Monitor,Lenovo Monitor D 19-10,Neo 50t,V9-0BAE48,9/20/2023,2.61, -   ,20,PO-23-02843,LVCT Health,Stawisha,Purchase,Good,,BRIGHT TECHNOLOGIES LIMITED
Monitor,Display Monitor,Lenovo Monitor D 19-10,Neo 50t,V9-0BAE4A,9/20/2023,2.61, -   ,20,PO-23-02843,LVCT Health,Stawisha,Purchase,Good,,BRIGHT TECHNOLOGIES LIMITED
Monitor,Display Monitor,Lenovo Monitor D 19-10,Neo 50t,V9-0BAE4B,9/20/2023,2.61, -   ,20,PO-23-02843,LVCT Health,Stawisha,Purchase,Good,,BRIGHT TECHNOLOGIES LIMITED
Monitor,Display Monitor,Lenovo Monitor D 19-10,D 19-10,V9-0BAE4F,9/20/2023,2.61, -   ,20,PO-23-02843,LVCT Health,Stawisha,Purchase,Good,,BRIGHT TECHNOLOGIES LIMITED
Monitor,Display Monitor,Lenovo Monitor D 19-10,D 19-10,V9-0BAE4G,9/20/2023,2.61, -   ,20,PO-23-02843,LVCT Health,Stawisha,Purchase,Good,,BRIGHT TECHNOLOGIES LIMITED
Monitor,Display Monitor,Lenovo Monitor D 19-10,D 19-10,V9-0BAE4H,9/20/2023,2.61, -   ,20,PO-23-02843,LVCT Health,Stawisha,Purchase,Good,,BRIGHT TECHNOLOGIES LIMITED
Monitor,Display Monitor,Lenovo Monitor D 19-10,Neo 50t,V9-0BAE4K,9/20/2023,2.61, -   ,20,PO-23-02843,LVCT Health,Stawisha,Purchase,Good,,BRIGHT TECHNOLOGIES LIMITED
Monitor,Display Monitor,Lenovo Monitor D 19-10,Neo 50t,V9-0BAE4L,9/20/2023,2.61, -   ,20,PO-23-02843,LVCT Health,Stawisha,Purchase,Good,,BRIGHT TECHNOLOGIES LIMITED
Monitor,Display Monitor,Lenovo Monitor D 19-10,D 19-10,V9-0BAE4P,9/20/2023,2.61, -   ,20,PO-23-02843,LVCT Health,Stawisha,Purchase,Good,,BRIGHT TECHNOLOGIES LIMITED
Monitor,Display Monitor,Lenovo Monitor D 19-10,D 19-10,V9-0BAE4R,9/20/2023,2.61, -   ,20,PO-23-02843,LVCT Health,Stawisha,Purchase,Good,,BRIGHT TECHNOLOGIES LIMITED
Monitor,Display Monitor,Lenovo Monitor D 19-10,D 19-10,V9-0BAE4T,9/20/2023,2.61, -   ,20,PO-23-02843,LVCT Health,Stawisha,Purchase,Good,,BRIGHT TECHNOLOGIES LIMITED
Monitor,Display Monitor,Lenovo Monitor D 19-10,Neo 50t,V9-0BAE51,9/20/2023,2.61, -   ,20,PO-23-02843,LVCT Health,Stawisha,Purchase,Good ,,BRIGHT TECHNOLOGIES LIMITED
Monitor,Display Monitor,Lenovo Monitor D 19-10,D 19-10,V9-522VH,9/20/2023,2.61, -   ,20,PO-23-02843,LVCT Health,Stawisha,Purchase,Good,,BRIGHT TECHNOLOGIES LIMITED
Monitor,Display Monitor,Lenovo Monitor D 19-10,D 19-10,V9-DARMHX,9/20/2023,2.61, -   ,20,PO-23-02843,LVCT Health,Stawisha,Purchase,Good,,BRIGHT TECHNOLOGIES LIMITED
Monitor,Display Monitor,LENOVO MONITOR,Neo 50t,VN-05P0K6,9/20/2023,2.61, -   ,20,PO-23-02843,LVCT Health,Stawisha,Purchase,Good,,BRIGHT TECHNOLOGIES LIMITED
Printer,Printer,HP Laserjet Printer,BV6501-MSX,VNBRP4T0ZG,7/1/2021,4.83,,20,N/A,Pathfinder International,Stawisha,Donation,Good,,Pathfinder International
Printer,Printer,HP Laserjet Printer,S4Q12JA3QB,VNBRP5F6FT,7/1/2021,4.83,,20,N/A,Pathfinder International,Stawisha,Donation,Good,,Pathfinder International
Printer,Printer,HP Laserjet Printer,430 G4,VNC6G02827,7/1/2021,4.83,,20,N/A,Pathfinder International,Stawisha,Donation,Good,,Pathfinder International
Monitor,Display Monitor,HP MONITOR HP240,800G2 SFF,X0J60AA,9/29/2021,4.59, -   ,20,9346,LVCT Health,Stawisha,Purchase,Good,,Toshiba Max Ltd
Projector,Projector,Epson Projector,Scanjet Pro 4500 fn1,X89T1800213,7/1/2021,4.83,,20,N/A,Pathfinder International,Stawisha,Donation,Good,,Pathfinder International
Monitor,Display Monitor,HP monitor ,E190I,NA000672,9/29/2021,4.59,,20,9346,LVCT Health,Stawisha,Purchase,Good,,Toshiba Max Ltd
Monitor,Display Monitor,Hp monitor E190i,800G2 SFF,NA000673,9/29/2021,4.59,,20,9346,LVCT Health,Stawisha,Purchase,Good,,Toshiba Max Ltd
